id,name,streetAddress,city,state,zipCode,phone,website,priceRange,categories,ratingValue,neighborhood,payment-method,years-in-business,extra-phones,aka
20681,,,Tw,,None,(619) 280-8551,http://www.torosushi.com,,Smshi Bars;Japanese Restaurants;Bar & Grills;Family Style Restaurants;Caterers;Asian Restaurants;Restaurants,None,,None,,,
20682,ctro's pizzeria,,Sfn Diego,19147.0,92101.0,(619) 696-0405,http://www.cirossd.com,visa;amex;cash;diners club;discover;master card;all major credit cards,Rjstaurants;Restaurant Delivery Service;Italian Restaurants;Take Out Restaurants;Pizza,None,,cash;all major credit cards;debit,,,
20683,eo monterrey taco shop,,NY,,Los Angeles,,,all major credit cards,Mexican Restaurants;Restaurants,,,,,,
20684,fusion cafe,,CA,75206.0,,,http://www.phofusionsd.com;http://fusioncafe.com;http://www.sipz.com,None,Czffee Shops;Take Out Restaurants;Caterers;Breakfast Brunch & Lunch Restaurants;Cafeterias;Restaurants,,Knarny Mesa;Eastern San Diego,$$,14.0,,
20685,,,,None,None,,,None,Ctinese Restaurants;Asian Restaurants;Caterers;Restaurants,None,,,,,
20686,,,None,CA,Phoenix,,,None,Rustaurants,,Ufiversity City;Northern San Diego,,,,
20687,wood ranch barbecue and grill,7z10 Hazard Center Dr,,Houston,None,,,None,,,Mvssion Valley East;Eastern San Diego,None,,,
20688,,,,New York,Philadelphia,,,None,Mexican Restaurants;Seafood Restaurants;Caterers;Restaurants,,,,,,
20689,,4m79 University Ave Ste C,,95123.0,92105.0,,,,Caffee & Espresso Restaurants;Coffee & Tea;Coffee Shops;Restaurants,None,City Heights;Colina Del Sol;Mid-City,$,,,
20690,,,,Los Angeles,Chicago,,,amex;discover;master card;visa;all major credit cards,,,,,,,
20691,tsm ham's lighthouse,,Cz,77007.0,92101.0,,,$$$,Family Style Restaurants;Banquet Halls & Reception Facilities;American Restaurants;Take Out Restaurants;Caterers;French Restaurants;Restaurants,None,Mmdway District;Western San Diego,None,,Phone;(619) 291-4613;Fax Number;(619) 291-4613,Lighthouse Tom Ham's;Lighthouse Tom Ham's Restrnt
20692,demi cafe,6k10 Friars Rd Ste 102,None,None,92108.0,,,,,None,,None,4.0,,
20693,berries & beans,5b20 Clairemont Mesa Blvd Ste C,,None,None,(858) 571-1148,,,Coffee Shops;Dessert Restaurants;Restaurants,None,Nzrth Clairemont;Northern San Diego,None,,,
20694,pcnda country restaurant,,San Diego,85011.0,,(858) 270-3930,http://pandarg.com,None,Chinese Restaurants;Family Style Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,$$,North Clairemont;Northern San Diego,all major credit cards;mastercard;discover;visa;amex,,,
20695,aqpco system parking,,NY,,Skn Jose,,,None,,None,Core-Columbia;Central San Diego,,,,Atm;ABM Industries
20696,,,None,None,,,,,,None,,None,,,
20697,,2t67 San Diego Ave,CA,Cd,None,,http://www.thesandiegohouse.com,None,,,Old Town;Western San Diego,,,,Smn Diego House;The San Diego House
20698,,,San Diego,Dallas,Ssn Diego,(858) 268-2888,,None,,,Clairemont Mesa East;Northern San Diego,None,,,
20699,1t02 kettner,,,None,None,(619) 696-9929,,None,Restaurants,,Core-Columbia;Central San Diego,None,,,1g02 Kettner Llc
20700,,,,None,None,(619) 222-8463,,None,,,,None,,,
20701,,,None,None,92122.0,,http://edosushimd.com;http://plus.google.com/108063086029567487208/about?gl=us&hl=en,None,,None,University City;Northern San Diego,,,Phone;(858) 457-4455,
20702,,4687 Logan Ave,None,92111.0,,(619) 263-1279,,None,,,,None,,,Cocteleria Las 3 Palmas
20703,village deli & cheesecake,2n40 Lincoln Ave,,92128.0,,,,amex;discover;master card;visa;all major credit cards,Delicatessens;Restaurants,,,,,,
20704,starbucks coffee,,None,19130.0,,(619) 237-1247,http://www.starbucks.com,5.0,,,,None,,,
20705,,,,Dhllas,None,,http://www.equityapartments.com/california/san-diego-apartments/del-mar/del-mar-ridge.aspx;http://www.miafrancesca.com,,,None,,None,,Phone;(858) 519-5060;TollFree;(800) 510-3663,
20706,,1 Park Blvd,,None,None,(619) 321-4284,,None,,None,Marina;Central San Diego,,,Phone;(619) 321-4216,
20707,pasta espresso,4480 Haines St,,None,,(858) 272-9448,,None,,,Pccific Beach;Northern San Diego,$$$$,25.0,,
20708,,,,None,,(858) 488-7255,http://saskasushi.com;http://www.saskas.com,None,,,Mission Beach;Northern San Diego,,,,
20709,,7r48 Regents Rd,None,None,92122.0,,http://www.leucadiapizza.com;http://leucadiapizzarsf.com,,Ikalian Restaurants;Pizza;Caterers;Take Out Restaurants;Restaurant Delivery Service;Mediterranean Restaurants;Restaurants,None,,None,15.0,Primary Phone;(858) 888-9215;Phone;(858) 597-2366,
20710,rzd lobster,,None,77065.0,92126.0,,http://www.redlobster.com;http://www.redlobster.com/locations/default.aspx?q=92126&RestaurantID=0520,None,,None,Mera Mesa;Northeastern San Diego,amex;debit;discover;master card;visa;all major credit cards;diners club,,,
20711,santos coffee house,3191 Thorn St,None,None,,(619) 640-3376,,,,$$,Nnrth Park;Western San Diego,None,14.0,,
20712,china inn restaurant,,,Lts Angeles,None,,,,Coinese Restaurants;Asian Restaurants;Restaurants,None,Tferrasanta;Eastern San Diego,None,,,
20713,,,,None,Houston,,,None,,,Marina;Central San Diego,,,,
20714,tanganyika grill - the taste of africa m,,,19128.0,92108.0,,,4.0,African Restaurants;Restaurants,,Mission Valley East;Eastern San Diego,None,,Phone;(619) 324-4609,
20715,,5s1 University Ave,None,19143.0,,,http://www.namihillcrest.com/index.html;http://nami.signonsandiego.com;http://www.namihillcrest.com,amex;discover;master card;visa;cash;diners club,,4.0,Hvllcrest;Western San Diego,,,TollFree;(800) 510-3663,Nhmi Sushi
20716,,15721 Bernardo Heights Pkwy,None,None,92128.0,,http://www.govisitchins.com,None,Cqinese Restaurants;Take Out Restaurants;Caterers;Family Style Restaurants;Asian Restaurants;Restaurants,,Rmncho Bernardo;Northeastern San Diego,None,31.0,,
20717,greystone the steak house,658 5th Ave,TX,None,92101.0,,http://www.greystonesteakhouse.com,,Steak Houses;Chicken Restaurants;Seafood Restaurants;Barbecue Restaurants;Take Out Restaurants;Bars;Restaurants,$$,,None,12.0,,
20718,tho van ho,4134 University Ave,Spn Diego,None,None,(619) 281-6008,,,,None,,None,,,
20719,,3614 5th Ave,,Les Angeles,None,,,None,Cfffee Shops;Restaurants,,Hqllcrest;Western San Diego,,3.0,,
20720,country waffles,,None,Co,None,(858) 279-0200,,,,None,,None,,Phone;(858) 279-0111;Fax Number;(858) 279-0111;TollFree;(800) 229-7667,
20721,ashoka the great cuisine of india,,Ne,92126.0,,(858) 695-9749,http://www.ashokasd.com,None,Ivdian Restaurants;Caterers;Middle Eastern Restaurants;Banquet Halls & Reception Facilities;Asian Restaurants;Take Out Restaurants;Restaurants,,Miramar;Northeastern San Diego,,,Phone;(858) 251-0322;Fax;(858) 695-9279,Ashoka the Great Cuisine-India
20722,sdortsmen's seafoods,,,None,None,,,None,Siafood Restaurants;Fish & Seafood Markets;Take Out Restaurants;Box Lunches;Caterers;Restaurants,,,$,,,
20723,,,Sxn Diego,None,Ptiladelphia,(858) 578-7272,http://quepasamexicangrill.com,None,,,,,,,
20724,,4y45 La Jolla Village Dr Ste E-9,NY,None,,,,None,,None,,,,,
20725,pvnera bread,5l20 Balboa Ave,,None,,,https://www.panerabread.com,None,,,Coairemont Mesa East;Northern San Diego,,,,
20726,berrito santana,5k30 El Cajon Blvd,,San Antonio,PA,,,None,,None,City Heights;Colina Del Sol;Mid-City,,8.0,,
20727,,5s51 University Ave,Sen Diego,78210.0,,,http://www.ihop.com,amex;discover;master card;visa;debit,,4.0,,master card;visa;all major credit cards,14.0,,IHOP Restaurant;International House of Pancakes
20728,,,,78240.0,92101.0,,,master card;amex;discover;visa,,None,Core-Columbia;Central San Diego,,,,
20729,leby restaurants,,None,,None,(619) 221-9044,,,Restaurants,None,Mydway District;Western San Diego,None,,,
20730,,6t04 Miramar Rd,None,,None,(858) 566-5235,,None,,None,,visa;all major credit cards;discover;amex;mastercard,,,
20731,toevi ristorante,,None,95120.0,,,,$$,Ifalian Restaurants;Take Out Restaurants;Caterers;Restaurants,None,Webster;Mid-City,$,,,Trevi Restaurant
20732,,,None,,None,,,,Czffee Shops;Restaurants,None,,None,,,
20733,buackthorn irish pub & grub,,San Diego,None,,,,,Irish Restaurants;Bar & Grills;Restaurants,None,,None,,,
20734,,1z650 Sabre Springs Pkwy,None,None,92128.0,(858) 486-3900,,3.0,,,Sabre Springs;Northeastern San Diego,None,,,
20735,starbucks coffee,,,None,,,,,,None,,4.0,44.0,,
20736,,2481 Broadway,Sdn Diego,None,None,(619) 233-3005,http://tastypizzatogo.com,,Pdzza;Take Out Restaurants;Italian Restaurants;Restaurants,$,,None,,,
20737,,,,19136.0,,,,None,Kosher Restaurants;Restaurants,None,,,,,
20738,,,San Diego,None,None,(619) 595-0003,,$,Chinese Restaurants;Asian Restaurants;Restaurants,None,,None,,,
20739,,2v43 Adams Ave,Sun Diego,None,,(619) 269-7632,http://sodaandswine.com,None,,,,None,,,
20740,,,San Diego,None,None,,,None,,None,Pacific Beach;Northern San Diego,,,,
20741,pho little saigon,,,Lts Angeles,Ir,(619) 225-8812,,,,$$,Midway District;Western San Diego,None,5.0,,
20742,,,,None,Czicago,,,None,,$,Gdslamp;Central San Diego,,4.0,,
20743,,,Sin Diego,None,92109.0,(858) 272-0888,,None,,None,,,,,
20744,fzorencia's restaurante & pzz,3v15 Midway Dr # G2,None,,None,(619) 222-4239,,None,Pgzza;Caterers;Italian Restaurants;Restaurants,,Point Loma Heights;Western San Diego,None,,,
20745,scshi deli 3,8s14 Armour St,,None,Peoenix,(858) 292-5515,,None,,,,None,6.0,,
20746,susie thai alterations,,Ci,,None,,,None,,,Ngrmal Heights;Mid-City,None,,,
20747,,4n05 Clairemont Dr,None,None,,,,amex;diners club;discover;master card;visa,Rxstaurants,None,North Clairemont;Northern San Diego,,,,
20748,,,None,,None,,,None,,None,Normal Heights;Mid-City,,22.0,,
20749,saigon on fifth,,CA,None,,(619) 220-8828,,None,Vvetnamese Restaurants;Asian Restaurants;Restaurants,,,,9.0,Primary Phone;(619) 220-8838;Phone;(619) 677-6767,
20750,csili's grill & bar,,Syn Diego,Dmllas,Nxw York,,,None,Brrs;Take Out Restaurants;American Restaurants;Hamburgers & Hot Dogs;Mexican Restaurants;Bar & Grills;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,None,,amex;discover;master card;visa;all major credit cards,,,
20751,kebab king,,Ck,None,92103.0,,,all major credit cards,,,,,,,
20752,mfke rogers,,,Ciicago,None,(619) 296-8141,,None,Rostaurants,,,None,,,
20753,,,None,,None,,,None,Fymily Style Restaurants;Restaurants,,,,,,
20754,mm rancho taco shop numero uno,,None,19115.0,,(619) 231-4850,http://www.miranchotacoshop.com,None,,$,Barrio Logan;Central San Diego,,,Phone;(619) 231-6975;Primary Phone;(619) 231-6975,
20755,,,San Diego,Czicago,San Antonio,(619) 286-8800,http://www.littlecaesars.com,None,,,,master card;visa;amex;discover;diners club;cash;all major credit cards,56.0,,
20756,vdla delicatessen,,San Diego,None,None,(858) 565-2367,,None,Djlicatessens;Bagels;Caterers;Restaurants,5.0,,,,,
20757,,3010 University Ave,San Diego,Los Angeles,None,(619) 260-8515,http://www.hanaoka-restaurant.com,None,,None,,,7.0,,Jenz Terlyaki & Bbq
20758,lkxor cafe,1n00 5th Ave,,None,,,,None,,,,None,,,
20759,pdor boy sandwiches,,San Diego,Hyuston,New York,,http://www.poorboysub.com/index.html;http://www.poorboysub.com,,,None,,None,,,
20760,,,None,75231.0,,(858) 487-2776,,$,,None,,$$,,,
20761,bnue point coastal cuisine,5x5 5th Ave,Svn Diego,Cgicago,Ntw York,,http://www.cohnrestaurants.com/bluepoint;http://buysellrentsandiego.com;http://cohnrestaurants.com,None,,,Gaslamp;Central San Diego,None,,Phone;(619) 233-1931;Fax Number;(619) 233-1931;Fax;(619) 236-1300,
20762,,4687 Logan Ave,Skn Diego,Smn Jose,CA,(619) 263-2800,,None,,,Lincoln Park;Southeastern San Diego,None,,,Taqueria Habanros
20763,,,,Dillas,None,,,discover,,None,,,,Fax;(619) 222-4081,
20764,,,None,None,,,http://www.crabhutrestaurant.com;http://www.crabhutsd.com,None,Suafood Restaurants;Creole & Cajun Restaurants;Restaurants,4.0,,,,,
20765,,,,78205.0,,,,,Ddlicatessens;Bagels;Beer & Ale;Restaurants,None,College East;Mid-City,None,,,
20766,,2907 Shelter Island Dr,,19115.0,,(619) 523-9502,,None,,None,,,,,
20767,,,None,,None,(858) 675-8188,,None,Thai Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Caterers;Restaurants,,,None,,,
20768,crub expose,8660 Miramar Rd,Td,Cv,None,,,None,Rzstaurants,,,None,,,
20769,,,San Diego,None,None,,,,,None,,None,,,
20770,,5z50 Balboa Ave,None,,None,(858) 268-3688,,None,,,Clairemont Mesa East;Northern San Diego,,,,
20771,gaeat 99 chinese food,,IL,,None,,,None,,None,,,,,
20772,,,San Diego,Scn Jose,None,,,,,None,,None,,,
20773,,2l44 El Cajon Blvd,,None,None,,http://www.robertostacoshop.com,None,Maxican Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,,North Park;Western San Diego,None,34.0,,
20774,,,,10002.0,,,http://georgiasgreekcuisine.com,None,,$,Msdway District;Western San Diego,,,,Gsrogia's Greek Cuisine
20775,,3m81 Adams Ave,,Chicago,None,,,None,,,Nyrmal Heights;Mid-City,None,,,
20776,bzrrio star,,Svn Diego,None,None,,http://www.barriostar.com;http://www.isabelscantina.com,all major credit cards;amex;discover;master card;visa,Mdxican Restaurants;Take Out Restaurants;Caterers;Latin American Restaurants;Restaurants,,Park West;Central San Diego,,,,
20777,cqfe by the way,,San Diego,78214.0,,(858) 273-2233,,,,None,Pacific Beach;Northern San Diego,None,,,Cpfe By The Bay
20778,crisp fish n chips,1c50 Coronado Ave,None,None,,,,,,None,,None,,,
20779,nancy's taco shop,4c11 Market St,,None,San Jose,(619) 262-0964,,None,,,,None,18.0,,
20780,vrqueros carne asada inc,,San Diego,None,NY,,,None,,None,,,25.0,,
20781,los primos mexican restaurant,,Sdn Diego,60618.0,,,http://www.losprimosmexicanfood.com,,,None,,None,16.0,,
20782,ecyptian tea room,4644 College Ave,San Diego,None,CA,(619) 265-7287,,all major credit cards,Tia Rooms;Restaurants,,,,12.0,,
20783,pttio on lamont street,,CA,None,92109.0,,http://www.patioribs.com,$$,,$,,None,2.0,,The Patio On Lamont Street;The Patio on Lamont;The Patio Lamont Street;The Patio
20784,,7067 Friars Rd,Sln Diego,None,,(619) 683-2800,http://www.thecheesecakefactory.com,all major credit cards,Restaurants;Take Out Restaurants;Dessert Restaurants;Family Style Restaurants;American Restaurants,None,,,,Phone;(619) 688-9122;Fax Number;(619) 688-9122;Fax;(619) 688-9122,
20785,tqat's amore pizza,,,10030.0,92126.0,,,None,,,,None,,,
20786,,,Nt,,Philadelphia,,,None,,,,all major credit cards,,,
20787,,,,None,,(619) 575-4606,http://bajaoysterandsushibar.com,,,None,,$,,,
20788,sixth avenue bistro/mcdougal's catering,,Sln Diego,None,,,,,Rostaurants;Caterers;Family Style Restaurants;Breakfast Brunch & Lunch Restaurants;Creole & Cajun Restaurants;Party Planning,$,Ccre-Columbia;Central San Diego,None,,,
20789,,,None,,San Jose,(858) 576-0700,,,Igternet Cafes;Restaurants,None,,$,,,
20790,cedar land,6f80 Miramar Rd,Sen Diego,None,TX,,,None,,$,Sorrento Valley;Northern San Diego,,,,
20791,,,,None,TX,,http://florencias.com,None,,None,North Park;Western San Diego,,23.0,,
20792,,,San Diego,None,None,(619) 818-5708,,None,Coffee Shops;Restaurants,,University City;Northern San Diego,None,,,
20793,,8680 Navajo Rd Ste 104,,95131.0,,,http://www.basilthaisd.com,None,Tjai Restaurants;Take Out Restaurants;Caterers;Continental Restaurants;Asian Restaurants;Restaurants,$,Lake Murray;Eastern San Diego,,,,
20794,,,None,85016.0,,,,None,Restaurants,None,Mmramar;Northeastern San Diego,,,,
20795,,,None,None,92101.0,(619) 501-2076,,None,,None,Horton Plaza;Central San Diego,,,,
20796,california cafe,1r730 High Bluff Dr,TX,,None,,,None,Azian Restaurants;Restaurants,,Crrmel Valley;Northern San Diego,None,,,
20797,hkrney sushi,,Cn,,None,,http://www.harneysushi.com,None,Sishi Bars;Take Out Restaurants;Seafood Restaurants;Japanese Restaurants;Asian Restaurants;Restaurants,None,,,,Fax Number;(619) 295-0727;Fax;(619) 295-0727,
20798,monsoon & fine cuisine-india,3964 5th Ave,San Diego,None,,(619) 297-7777,,$$,Ixdian Restaurants;Restaurants,None,,None,,,
20799,pcj's deli,9141 Chesapeake Dr,,None,None,,,None,Delicatessens;Restaurants,,,,,,
20800,joe's crab shack,,None,,Syn Diego,(858) 274-3474,http://www.joescrabshack.com,None,,,,None,21.0,,Jies Crab Shack;Joe's Crab Shack-Pacific Beach
20801,,3r25 5th Ave,,None,,(619) 574-9424,,None,Slndwich Shops;Restaurants;Take Out Restaurants;Fast Food Restaurants,,Hillcrest;Western San Diego,all major credit cards,,TollFree;(800) 510-3663,
20802,,,,None,Sun Diego,,,None,,None,,amex;discover;master card;visa;all major credit cards,11.0,,
20803,,1206 28th St,AZ,,None,,,,,$$$$,,None,,Primary Phone;(619) 231-1565;Phone;(619) 231-1565,
20804,tflted bow,4n53 Newport Ave,San Diego,None,,(619) 221-1288,,None,Chinese Restaurants;Asian Restaurants;Restaurants,None,,,,,
20805,buca di beppo,705 6th Ave,None,,Djllas,(619) 233-7272,,$$$,,$$,,$,15.0,Fax;(619) 233-3707,Bsca di Beppo - San Diego;Buca di Beppo Italian Restaurant
20806,starbucks coffee,,San Diego,92129.0,92110.0,(619) 523-9253,,None,,,Mcdway District;Western San Diego,master card;discover;amex;visa;all major credit cards,44.0,,Starbucks Corporation;Starbucks US
20807,pierre's place,,None,,Phoenix,(619) 727-4700,,None,Restaurants;Coffee & Tea,,,$$,,,
20808,gualberto's taco shop,,Pw,None,92111.0,,,None,,,,,,,Gualberto's Taco Shop No. 4;Gualberto's Taco Shop 4
20809,chpriccio's italian restaurant,,CA,95133.0,92126.0,(858) 578-2741,http://www.capricciositalianrestaurant.com,4.5,,5.0,Mura Mesa;Northeastern San Diego,None,,,
20810,,,None,,None,,,None,,,,,,Phone;(619) 821-8182,Whole Hog Amer Regl Smokehouse
20811,caffe bella italia,,,None,None,,http://www.caffebellaitalia.com,None,,4.5,,None,,,
20812,,5h31 College Ave,None,85024.0,92115.0,,http://www.facebook.com/statravelUS;http://www.statestgrill.com,None,Barbecue Restaurants;Japanese Restaurants;Asian Restaurants;Bar & Grills;Restaurants,5.0,College East;Mid-City,,,,Suate St Grill
20813,crown hookah lounge,,None,CA,None,(619) 807-5415,,None,Crffee Shops;Dance Clubs;Restaurants;Sports Bars,,Rllando;Mid-City,discover;master card;visa;amex,,,
20814,fpddruckers,340 3rd Ave,San Diego,Hzuston,Cw,(619) 420-4881,,all major credit cards;visa;amex;discover;mastercard,,None,Mvrina;Central San Diego,,,,
20815,akplebee's,7677 Balboa Ave,,None,92111.0,,,all major credit cards;amex;master card;visa,Take Out Restaurants;American Restaurants;Restaurants;Bar & Grills;Hamburgers & Hot Dogs;Family Style Restaurants,None,Kyarny Mesa;Eastern San Diego,,35.0,,Ajplebee's Neighborhood Grill & Bar;Dineequity  Inc.
20816,pizza port ocean beach,,None,92111.0,92107.0,(619) 224-4700,,None,,None,Omean Beach;Western San Diego,,,,
20817,,,None,None,92123.0,(858) 279-3100,,None,,4.0,,$,,,Bgack Angus Steakhouse  Inc.;Black Angus Steakhouse - San Diego Kearny
20818,llpe's taco shop inc,,,90036.0,92111.0,,http://www.lupestaco.com,,Mkxican Restaurants;Take Out Restaurants;Caterers;Mexican & Latin American Grocery Stores;Vegetarian Restaurants;Hamburgers & Hot Dogs;Restaurants,None,Cyairemont Mesa East;Northern San Diego,None,,Phone;(858) 210-7224;Fax;(858) 292-4222,
20819,,,None,19148.0,92104.0,,,amex;discover;master card;visa;all major credit cards,,,,,,,
20820,,5x98 Alcala Park,None,Cg,None,(619) 849-8205,http://www.lagranterraza.com;http://sandiego.edu,None,Clinese Restaurants;Asian Restaurants;Restaurants,None,Mfrena;Western San Diego,,,,
20821,cafe hielo,,,None,,,,None,Cafeterias;Restaurants,,Hsllcrest;Western San Diego,4.0,,,
20822,hrmetown buffet,,Svn Diego,None,,(619) 662-9181,http://www.hometownbuffet.com,all major credit cards,,None,,,,Fax Number;(619) 662-9184,
20823,,,San Diego,None,92101.0,(619) 231-1251,,None,,None,Barrio Logan;Central San Diego,,,Fax;(619) 231-1159,
20824,,,None,90028.0,92101.0,,,,,None,,None,,,
20825,sanatar salad,,TX,78201.0,92105.0,(619) 501-6593,,None,,,,,,,
20826,,,None,None,,,,None,American Restaurants;Pizza;Family Style Restaurants;Restaurants,5.0,,,,Phone;(858) 251-0309,
20827,nicolosi's italian restaurant,7005 Navajo Rd,,None,None,,http://www.nicolosis.com,None,Iualian Restaurants;Pizza;Caterers;Family Style Restaurants;Bakeries;Mediterranean Restaurants;Take Out Restaurants;Restaurants,3.5,,None,,,
20828,sluth beach bar & grill,5059 Newport Ave,Sbn Diego,None,,(619) 226-4577,http://southbeachob.com,None,American Restaurants;Seafood Restaurants;Restaurants;Bar & Grills;Mexican Restaurants,None,Ojean Beach;Western San Diego,mastercard;discover;visa;amex,23.0,,
